PurchaseOrderID,PODate,SupplierID,ProductID,Quantity,UnitCost,Status,ExpectedDeliveryDate
PO0001139,2025-08-15,SUP039,SKU0001,2812,350.07,In Transit,2025-09-04
PO0001140,2024-11-18,SUP040,SKU0034,2554,395.52,Ordered,2024-11-26
PO0001141,2023-08-03,SUP030,SKU0099,445,493.45,Approved,2023-08-26
PO0001142,2024-04-01,SUP045,SKU0021,1986,495.46,Ordered,2024-04-14
PO0001143,2024-05-04,SUP031,SKU0042,2815,15.92,Received,2024-06-17
PO0001144,2024-02-25,SUP026,SKU0043,1609,144.55,Approved,2024-04-03
PO0001145,2025-01-13,SUP001,SKU0044,704,502.67,In Transit,2025-01-27
PO0001146,2023-08-24,SUP010,SKU0094,2480,246.86,Delayed,2023-09-15
PO0001147,2025-01-07,SUP003,SKU0002,343,169.55,Received,2025-02-08
PO0001148,2023-12-23,SUP015,SKU0002,2246,188.31,Received,2024-02-02
PO0001149,2024-05-18,SUP012,SKU0030,1705,427.27,Received,2024-06-09
PO0001150,2023-07-27,SUP002,SKU0042,1224,14.64,Approved,2023-09-07
PO0001151,2024-11-24,SUP014,SKU0067,2599,205.84,Received,2024-12-31
PO0001152,2025-02-01,SUP043,SKU0087,1503,586.99,In Transit,2025-03-01
PO0001153,2025-06-07,SUP046,SKU0060,635,354.91,Ordered,2025-07-18
PO0001154,2024-01-24,SUP013,SKU0093,4462,72.48,Received,2024-03-05
PO0001155,2024-10-13,SUP039,SKU0116,3618,152.5,Ordered,2024-11-02
PO0001156,2023-04-05,SUP049,SKU0087,4911,505.86,In Transit,2023-04-30
PO0001157,2024-08-25,SUP010,SKU0059,2784,555.27,Delayed,2024-09-16
PO0001158,2024-07-27,SUP009,SKU0080,4263,488.16,Received,2024-08-17
PO0001159,2024-03-04,SUP047,SKU0071,766,153.0,Delayed,2024-03-17
PO0001160,2023-05-13,SUP011,SKU0044,4266,505.8,Delayed,2023-05-19
PO0001161,2025-11-08,SUP024,SKU0106,4184,489.08,Ordered,2025-11-17
PO0001162,2024-10-21,SUP046,SKU0107,3162,558.07,Received,2024-12-01
PO0001163,2025-10-10,SUP031,SKU0090,2298,270.97,Delayed,2025-11-23
PO0001164,2023-03-16,SUP014,SKU0038,1898,229.51,Received,2023-04-22
PO0001165,2024-04-25,SUP026,SKU0110,1890,359.51,Received,2024-06-02
PO0001166,2023-11-18,SUP024,SKU0031,2185,104.25,Ordered,2023-11-27
PO0001167,2023-06-22,SUP019,SKU0022,3741,384.56,Ordered,2023-06-27
PO0001168,2023-03-26,SUP030,SKU0041,4296,501.76,Received,2023-04-18
PO0001169,2025-07-12,SUP030,SKU0082,3643,97.03,Received,2025-08-04
PO0001170,2024-10-11,SUP018,SKU0033,3232,477.08,Received,2024-10-16
PO0001171,2024-04-23,SUP017,SKU0033,721,512.33,Approved,2024-05-05
PO0001172,2024-08-26,SUP033,SKU0093,4300,74.98,Approved,2024-09-12
PO0001173,2024-07-20,SUP015,SKU0114,906,270.66,Received,2024-08-30
PO0001174,2023-03-20,SUP035,SKU0006,1740,332.16,Delayed,2023-04-20
PO0001175,2024-11-05,SUP017,SKU0052,2579,17.96,Delayed,2024-11-17
PO0001176,2024-07-16,SUP013,SKU0081,1229,331.09,Delayed,2024-08-26
PO0001177,2024-06-18,SUP001,SKU0053,2553,482.96,Received,2024-07-02
PO0001178,2025-04-07,SUP026,SKU0116,4850,146.4,Approved,2025-05-15
PO0001179,2025-08-24,SUP042,SKU0057,4299,465.57,Ordered,2025-10-01
PO0001180,2025-03-25,SUP015,SKU0082,1958,103.24,Ordered,2025-05-05
PO0001181,2025-08-29,SUP015,SKU0036,4325,432.58,In Transit,2025-10-09
PO0001182,2025-08-17,SUP047,SKU0032,3879,403.0,Approved,2025-08-30
PO0001183,2024-10-03,SUP013,SKU0046,3612,97.5,Delayed,2024-11-13
PO0001184,2025-05-05,SUP014,SKU0045,3693,354.27,In Transit,2025-06-11
PO0001185,2023-03-03,SUP024,SKU0077,1238,319.18,Ordered,2023-03-12
PO0001186,2024-09-17,SUP048,SKU0100,179,338.0,Delayed,2024-10-12
PO0001187,2024-12-27,SUP022,SKU0117,1947,317.16,Delayed,2025-01-27
PO0001188,2025-04-06,SUP049,SKU0037,4504,345.83,In Transit,2025-05-01
PO0001189,2023-02-17,SUP037,SKU0081,363,326.5,Ordered,2023-02-22
PO0001190,2024-11-07,SUP037,SKU0109,4801,184.88,Received,2024-11-12
PO0001191,2024-02-23,SUP026,SKU0074,621,450.07,Ordered,2024-04-01
PO0001192,2025-08-30,SUP007,SKU0036,2793,431.09,Received,2025-09-12
PO0001193,2024-09-15,SUP006,SKU0077,1504,289.44,In Transit,2024-10-01
PO0001194,2023-12-30,SUP003,SKU0082,4102,89.48,Ordered,2024-01-31
PO0001195,2023-05-23,SUP025,SKU0067,2425,195.45,Received,2023-06-29
PO0001196,2025-12-09,SUP005,SKU0018,3824,470.54,In Transit,2026-01-22
PO0001197,2023-01-23,SUP011,SKU0080,2776,478.46,Received,2023-01-29
PO0001198,2025-03-11,SUP011,SKU0062,1007,246.59,Received,2025-03-17
PO0001199,2025-09-06,SUP048,SKU0074,663,437.07,Ordered,2025-10-01
PO0001200,2023-09-24,SUP014,SKU0072,2637,17.02,Delayed,2023-10-31
PO0001201,2025-08-30,SUP011,SKU0047,4811,395.97,In Transit,2025-09-05
PO0001202,2024-02-20,SUP033,SKU0032,3859,397.57,Approved,2024-03-08
PO0001203,2023-10-20,SUP029,SKU0013,624,286.52,In Transit,2023-11-23
PO0001204,2024-05-20,SUP034,SKU0080,2794,482.98,Received,2024-06-09
PO0001205,2025-07-31,SUP030,SKU0020,4819,384.77,Approved,2025-08-23
PO0001206,2024-08-12,SUP042,SKU0030,3838,458.01,Delayed,2024-09-19
PO0001207,2024-09-01,SUP026,SKU0093,1534,73.03,Ordered,2024-10-09
PO0001208,2025-06-03,SUP030,SKU0117,3251,348.86,Ordered,2025-06-26
PO0001209,2023-07-15,SUP026,SKU0094,457,236.83,Ordered,2023-08-22
PO0001210,2024-07-14,SUP041,SKU0110,4505,358.45,Approved,2024-07-24
PO0001211,2024-03-20,SUP032,SKU0033,3469,579.11,In Transit,2024-05-01
PO0001212,2023-09-06,SUP024,SKU0087,726,566.95,In Transit,2023-09-15
PO0001213,2024-10-29,SUP027,SKU0023,3794,358.11,Ordered,2024-11-07
PO0001214,2025-11-02,SUP003,SKU0087,3886,488.34,Delayed,2025-12-04
PO0001215,2025-08-03,SUP025,SKU0054,2915,482.64,Ordered,2025-09-09
PO0001216,2025-03-23,SUP003,SKU0085,187,560.61,Delayed,2025-04-24
PO0001217,2023-10-07,SUP021,SKU0093,3903,74.06,Approved,2023-10-23
PO0001218,2023-06-19,SUP036,SKU0024,2084,437.82,Received,2023-07-16
PO0001219,2023-10-15,SUP031,SKU0072,2386,18.43,Ordered,2023-11-28
PO0001220,2023-02-06,SUP039,SKU0118,923,371.89,Approved,2023-02-26
PO0001221,2025-12-30,SUP048,SKU0073,3301,92.02,Delayed,2026-01-24
PO0001222,2023-01-23,SUP044,SKU0024,2338,390.78,Received,2023-02-02
PO0001223,2023-12-31,SUP014,SKU0012,382,31.3,In Transit,2024-02-06
PO0001224,2024-03-18,SUP029,SKU0003,491,44.43,In Transit,2024-04-21
PO0001225,2023-07-30,SUP025,SKU0117,2625,318.76,In Transit,2023-09-05
PO0001226,2023-01-10,SUP004,SKU0104,3191,580.73,Ordered,2023-01-20
PO0001227,2025-02-06,SUP016,SKU0071,1738,132.93,Received,2025-02-27
PO0001228,2023-02-27,SUP001,SKU0090,2861,283.73,Delayed,2023-03-13
PO0001229,2023-05-10,SUP015,SKU0017,891,622.51,Delayed,2023-06-20
PO0001230,2023-12-10,SUP047,SKU0112,1468,233.88,In Transit,2023-12-23
PO0001231,2023-08-09,SUP021,SKU0107,2743,562.13,Ordered,2023-08-25
PO0001232,2024-02-29,SUP035,SKU0103,3336,249.78,Approved,2024-03-31
PO0001233,2024-04-20,SUP014,SKU0006,967,333.72,Ordered,2024-05-27
PO0001234,2023-01-31,SUP026,SKU0014,2690,322.05,Ordered,2023-03-10
PO0001235,2025-07-28,SUP015,SKU0084,640,410.38,Received,2025-09-07
PO0001236,2025-01-25,SUP003,SKU0084,651,428.48,Received,2025-02-26
PO0001237,2024-09-09,SUP050,SKU0010,4192,37.89,Approved,2024-09-28
PO0001238,2023-12-18,SUP017,SKU0102,876,480.17,Delayed,2023-12-30
PO0001239,2025-03-06,SUP044,SKU0069,1188,215.0,Delayed,2025-03-16
PO0001240,2024-10-13,SUP043,SKU0052,4049,15.64,Approved,2024-11-10
PO0001241,2025-07-08,SUP025,SKU0022,4286,393.89,Ordered,2025-08-14
PO0001242,2025-10-28,SUP038,SKU0040,208,67.1,In Transit,2025-11-21
PO0001243,2023-09-12,SUP020,SKU0010,2036,36.19,Ordered,2023-10-10
PO0001244,2023-06-12,SUP004,SKU0090,1226,259.95,Received,2023-06-22
PO0001245,2024-02-18,SUP010,SKU0099,3178,464.65,Approved,2024-03-11
PO0001246,2024-05-02,SUP047,SKU0041,4999,537.76,Received,2024-05-15
PO0001247,2024-11-04,SUP009,SKU0100,2378,325.68,Approved,2024-11-25
PO0001248,2025-12-02,SUP027,SKU0113,2463,507.5,Ordered,2025-12-11
PO0001249,2024-11-09,SUP022,SKU0062,2084,250.68,Approved,2024-12-10
PO0001250,2024-05-23,SUP044,SKU0068,1922,439.57,Received,2024-06-02
PO0001251,2025-12-03,SUP021,SKU0009,1603,166.11,Approved,2025-12-19
PO0001252,2023-05-13,SUP032,SKU0006,673,374.75,Approved,2023-06-24
PO0001253,2023-10-17,SUP014,SKU0030,1128,433.91,In Transit,2023-11-23
PO0001254,2024-02-23,SUP016,SKU0065,4256,291.69,Delayed,2024-03-15
PO0001255,2025-08-14,SUP020,SKU0119,1444,464.59,Ordered,2025-09-11
PO0001256,2025-05-18,SUP012,SKU0093,2139,71.36,In Transit,2025-06-09
PO0001257,2025-07-07,SUP041,SKU0013,1749,256.77,Received,2025-07-17
PO0001258,2023-06-13,SUP024,SKU0023,3362,374.45,Received,2023-06-22
PO0001259,2025-06-22,SUP028,SKU0106,4239,497.9,Received,2025-07-16
PO0001260,2023-11-16,SUP031,SKU0065,262,335.26,Received,2023-12-30
PO0001261,2023-06-20,SUP049,SKU0018,2559,526.06,Ordered,2023-07-15
PO0001262,2023-12-26,SUP017,SKU0109,3216,170.99,Received,2024-01-07
PO0001263,2024-08-03,SUP025,SKU0044,4705,528.35,Approved,2024-09-09
PO0001264,2024-11-13,SUP009,SKU0056,3944,168.13,Ordered,2024-12-04
PO0001265,2023-01-09,SUP001,SKU0016,4201,226.98,Received,2023-01-23
PO0001266,2025-10-03,SUP026,SKU0025,3506,12.47,Delayed,2025-11-10
PO0001267,2025-02-03,SUP025,SKU0034,4110,386.61,In Transit,2025-03-12
PO0001268,2023-05-26,SUP027,SKU0115,418,219.42,Approved,2023-06-04
PO0001269,2025-02-27,SUP037,SKU0070,1430,150.7,Received,2025-03-04
PO0001270,2024-06-06,SUP050,SKU0113,2955,484.21,Received,2024-06-25
PO0001271,2025-01-24,SUP045,SKU0007,572,337.07,Received,2025-02-06
PO0001272,2024-05-20,SUP016,SKU0017,4013,532.9,Received,2024-06-10
PO0001273,2023-02-27,SUP045,SKU0030,1311,449.94,Received,2023-03-12
PO0001274,2023-10-29,SUP017,SKU0001,2126,333.73,Delayed,2023-11-10
PO0001275,2023-11-27,SUP001,SKU0104,1056,581.16,Delayed,2023-12-11
PO0001276,2025-02-26,SUP026,SKU0039,4901,56.7,Approved,2025-04-05
PO0001277,2025-11-27,SUP013,SKU0053,3564,471.24,Received,2026-01-07
PO0001278,2024-06-01,SUP045,SKU0031,2575,103.22,In Transit,2024-06-14
PO0001279,2025-02-22,SUP038,SKU0052,2622,17.92,Delayed,2025-03-18
PO0001280,2023-07-02,SUP007,SKU0100,4790,356.71,Received,2023-07-15
PO0001281,2023-10-20,SUP018,SKU0104,1816,598.69,Received,2023-10-25
PO0001282,2024-09-22,SUP001,SKU0035,1479,202.29,Approved,2024-10-06
PO0001283,2023-07-18,SUP005,SKU0034,3522,404.07,Delayed,2023-08-31
PO0001284,2024-08-13,SUP047,SKU0011,3630,243.66,Received,2024-08-26
PO0001285,2024-01-17,SUP046,SKU0061,1200,414.06,Ordered,2024-02-27
PO0001286,2025-10-26,SUP008,SKU0037,3791,365.1,Ordered,2025-11-22
PO0001287,2024-01-16,SUP013,SKU0057,583,445.27,Ordered,2024-02-26
PO0001288,2024-06-15,SUP027,SKU0118,3710,407.63,In Transit,2024-06-24
PO0001289,2023-08-12,SUP041,SKU0010,1460,31.65,Approved,2023-08-22
PO0001290,2025-02-12,SUP008,SKU0114,2367,267.47,Approved,2025-03-11
PO0001291,2024-04-25,SUP031,SKU0018,4074,534.07,Approved,2024-06-08
PO0001292,2023-01-20,SUP004,SKU0027,2279,276.76,Approved,2023-01-30
PO0001293,2023-03-27,SUP007,SKU0020,1829,425.73,Approved,2023-04-09
PO0001294,2025-02-08,SUP039,SKU0056,4360,196.46,Received,2025-02-28
PO0001295,2025-09-22,SUP031,SKU0041,2860,500.12,Received,2025-11-05
PO0001296,2025-01-29,SUP044,SKU0056,2910,196.91,Ordered,2025-02-08
PO0001297,2025-01-09,SUP043,SKU0085,3364,575.69,Approved,2025-02-06
PO0001298,2024-12-30,SUP022,SKU0062,920,239.88,Delayed,2025-01-30
PO0001299,2025-04-02,SUP047,SKU0079,1237,13.31,Approved,2025-04-15
PO0001300,2025-12-22,SUP018,SKU0043,2136,132.13,In Transit,2025-12-27
PO0001301,2025-08-31,SUP033,SKU0043,3484,140.05,Approved,2025-09-17
PO0001302,2024-10-21,SUP002,SKU0014,3050,383.53,Delayed,2024-12-02
PO0001303,2024-10-28,SUP044,SKU0040,3739,67.11,Received,2024-11-07
PO0001304,2025-03-30,SUP048,SKU0083,766,373.53,Received,2025-04-24
PO0001305,2023-07-25,SUP047,SKU0023,3252,368.02,Ordered,2023-08-07
PO0001306,2023-10-21,SUP034,SKU0064,4784,96.13,Delayed,2023-11-10
PO0001307,2025-10-30,SUP003,SKU0072,1147,17.24,Approved,2025-12-01
PO0001308,2024-09-09,SUP044,SKU0059,4595,641.83,Received,2024-09-19
PO0001309,2023-12-11,SUP029,SKU0018,1047,514.39,In Transit,2024-01-14
PO0001310,2024-05-08,SUP016,SKU0037,1833,336.52,Delayed,2024-05-29
PO0001311,2023-07-03,SUP007,SKU0090,3662,292.95,Approved,2023-07-16
PO0001312,2023-11-25,SUP021,SKU0034,3241,423.47,Ordered,2023-12-11
PO0001313,2024-06-11,SUP043,SKU0019,4001,516.32,Delayed,2024-07-09
PO0001314,2023-09-10,SUP043,SKU0091,1212,212.42,Delayed,2023-10-08
PO0001315,2025-10-04,SUP006,SKU0095,2826,206.18,In Transit,2025-10-20
PO0001316,2023-05-13,SUP042,SKU0091,2911,191.04,Delayed,2023-06-20
PO0001317,2025-02-20,SUP042,SKU0064,4703,99.43,Received,2025-03-30
PO0001318,2024-04-22,SUP015,SKU0059,2222,539.89,Approved,2024-06-02
PO0001319,2023-08-17,SUP006,SKU0057,2887,444.47,Ordered,2023-09-02
PO0001320,2023-08-26,SUP037,SKU0002,3112,166.97,Received,2023-08-31
PO0001321,2025-02-17,SUP037,SKU0101,113,465.97,In Transit,2025-02-22
PO0001322,2026-01-01,SUP013,SKU0103,3279,251.66,Received,2026-02-11
PO0001323,2025-01-17,SUP044,SKU0036,1134,426.86,In Transit,2025-01-27
PO0001324,2024-03-30,SUP007,SKU0067,3338,187.28,Received,2024-04-12
PO0001325,2024-10-09,SUP010,SKU0094,2531,266.69,Received,2024-10-31
PO0001326,2025-07-22,SUP010,SKU0066,2421,420.33,Delayed,2025-08-13
PO0001327,2023-03-12,SUP039,SKU0026,2722,212.89,Delayed,2023-04-01
PO0001328,2023-09-10,SUP018,SKU0012,4801,28.89,Ordered,2023-09-15
PO0001329,2025-10-10,SUP019,SKU0100,3185,308.18,Received,2025-10-15
PO0001330,2023-11-09,SUP046,SKU0039,1825,55.4,Ordered,2023-12-20
PO0001331,2023-04-18,SUP050,SKU0029,1566,317.5,Delayed,2023-05-07
PO0001332,2025-03-13,SUP020,SKU0027,1404,289.37,In Transit,2025-04-10
PO0001333,2025-03-14,SUP022,SKU0101,3560,501.53,Received,2025-04-14
PO0001334,2025-03-12,SUP026,SKU0050,688,542.78,Received,2025-04-19
PO0001335,2024-08-01,SUP045,SKU0094,1698,259.89,In Transit,2024-08-14
PO0001336,2025-03-17,SUP007,SKU0039,1172,49.96,In Transit,2025-03-30
PO0001337,2023-04-21,SUP046,SKU0058,2590,172.23,Ordered,2023-06-01
PO0001338,2023-10-09,SUP029,SKU0043,4052,130.03,Ordered,2023-11-12
PO0001339,2024-03-05,SUP014,SKU0014,1702,373.68,Approved,2024-04-11
PO0001340,2025-01-11,SUP047,SKU0111,4815,308.25,Ordered,2025-01-24
PO0001341,2025-02-10,SUP028,SKU0113,1478,524.45,Approved,2025-03-06
PO0001342,2024-12-29,SUP031,SKU0079,1571,16.01,Approved,2025-02-11
PO0001343,2025-11-21,SUP042,SKU0086,2872,95.76,Ordered,2025-12-29
PO0001344,2025-04-07,SUP016,SKU0012,378,26.81,Received,2025-04-28
PO0001345,2025-09-27,SUP020,SKU0038,4983,232.05,Delayed,2025-10-25
PO0001346,2025-02-07,SUP050,SKU0013,834,283.99,Delayed,2025-02-26
PO0001347,2025-02-21,SUP018,SKU0004,3746,477.95,Approved,2025-02-26
PO0001348,2023-08-27,SUP006,SKU0084,1099,396.95,Delayed,2023-09-12
PO0001349,2025-11-09,SUP015,SKU0039,288,52.69,In Transit,2025-12-20
PO0001350,2025-09-09,SUP018,SKU0036,874,450.21,Ordered,2025-09-14
PO0001351,2025-02-25,SUP031,SKU0014,3652,342.49,Ordered,2025-04-10
PO0001352,2023-07-23,SUP021,SKU0076,620,239.79,In Transit,2023-08-08
PO0001353,2024-01-14,SUP026,SKU0047,261,356.27,In Transit,2024-02-21
PO0001354,2025-12-21,SUP032,SKU0045,623,359.2,In Transit,2026-02-01
PO0001355,2023-09-12,SUP049,SKU0073,1799,107.73,Approved,2023-10-07
PO0001356,2024-01-06,SUP039,SKU0062,1574,240.0,Received,2024-01-26
PO0001357,2024-10-05,SUP008,SKU0040,420,65.63,Ordered,2024-11-01
PO0001358,2023-11-27,SUP006,SKU0071,4707,137.72,Approved,2023-12-13
PO0001359,2023-06-23,SUP008,SKU0090,4246,255.9,In Transit,2023-07-20
PO0001360,2023-12-18,SUP028,SKU0010,100,32.81,Approved,2024-01-11
PO0001361,2025-11-29,SUP019,SKU0053,4475,499.43,In Transit,2025-12-04
PO0001362,2025-10-01,SUP045,SKU0082,2663,99.28,Received,2025-10-14
PO0001363,2025-11-11,SUP014,SKU0065,911,328.93,Approved,2025-12-18
PO0001364,2024-04-30,SUP003,SKU0080,1640,414.36,Ordered,2024-06-01
PO0001365,2023-10-02,SUP039,SKU0028,4622,167.25,Received,2023-10-22
PO0001366,2024-07-22,SUP009,SKU0075,3557,503.5,Received,2024-08-12
PO0001367,2024-06-17,SUP025,SKU0021,1437,488.83,Approved,2024-07-24
PO0001368,2024-06-04,SUP044,SKU0082,3584,107.53,Ordered,2024-06-14
PO0001369,2024-02-22,SUP005,SKU0054,2306,505.58,Delayed,2024-04-06
PO0001370,2024-01-30,SUP046,SKU0057,3148,429.47,Delayed,2024-03-11
PO0001371,2025-11-13,SUP039,SKU0020,1443,417.03,Ordered,2025-12-03
PO0001372,2024-10-09,SUP028,SKU0042,3204,13.58,In Transit,2024-11-02
PO0001373,2024-05-21,SUP005,SKU0092,2312,136.73,Approved,2024-07-04
PO0001374,2025-04-13,SUP005,SKU0024,2798,431.65,Received,2025-05-27
PO0001375,2024-11-14,SUP050,SKU0070,2338,149.17,Ordered,2024-12-03
PO0001376,2024-07-14,SUP001,SKU0111,902,326.68,Ordered,2024-07-28
PO0001377,2025-02-14,SUP007,SKU0085,1111,551.77,Delayed,2025-02-27
PO0001378,2024-09-19,SUP038,SKU0022,4110,352.13,Received,2024-10-13
PO0001379,2024-07-31,SUP036,SKU0104,2320,563.13,Approved,2024-08-27
PO0001380,2023-12-16,SUP021,SKU0023,3291,359.33,Delayed,2024-01-01
PO0001381,2025-12-24,SUP036,SKU0008,4971,497.18,Received,2026-01-20
PO0001382,2025-09-03,SUP038,SKU0099,1145,470.05,Delayed,2025-09-27
PO0001383,2025-11-17,SUP046,SKU0065,1373,328.61,Ordered,2025-12-28
PO0001384,2025-02-14,SUP037,SKU0002,2290,164.28,Delayed,2025-02-19
PO0001385,2025-01-28,SUP046,SKU0068,2140,445.61,Received,2025-03-10
PO0001386,2025-07-26,SUP012,SKU0021,3695,547.31,Received,2025-08-17
PO0001387,2025-10-25,SUP019,SKU0041,2359,534.24,In Transit,2025-10-30
PO0001388,2024-04-13,SUP020,SKU0059,812,637.18,Received,2024-05-11
PO0001389,2024-10-02,SUP006,SKU0056,751,163.87,Ordered,2024-10-18
PO0001390,2023-07-11,SUP011,SKU0111,4812,305.26,Delayed,2023-07-17
PO0001391,2024-08-08,SUP036,SKU0073,4137,104.63,Approved,2024-09-04
PO0001392,2025-05-18,SUP044,SKU0028,4267,192.66,Ordered,2025-05-28
PO0001393,2025-09-09,SUP032,SKU0030,4318,489.98,Delayed,2025-10-21
PO0001394,2025-12-26,SUP045,SKU0072,1121,16.92,In Transit,2026-01-08
PO0001395,2024-01-25,SUP048,SKU0023,159,400.28,Delayed,2024-02-19
PO0001396,2025-12-30,SUP048,SKU0007,2926,310.45,Delayed,2026-01-24
PO0001397,2025-12-17,SUP044,SKU0094,446,255.21,Ordered,2025-12-27
PO0001398,2025-12-08,SUP015,SKU0053,1532,462.08,Ordered,2026-01-18
PO0001399,2025-11-18,SUP023,SKU0083,517,379.26,Received,2025-12-19
PO0001400,2023-12-16,SUP024,SKU0056,1027,173.23,Delayed,2023-12-25
PO0001401,2024-05-26,SUP035,SKU0083,1065,369.04,Received,2024-06-26
PO0001402,2024-08-24,SUP017,SKU0116,1845,125.36,Delayed,2024-09-05
PO0001403,2025-03-17,SUP014,SKU0120,2597,259.7,Delayed,2025-04-23
PO0001404,2025-11-21,SUP003,SKU0079,3893,15.85,Received,2025-12-23
PO0001405,2023-04-28,SUP023,SKU0020,148,433.63,Received,2023-05-29
PO0001406,2024-09-03,SUP023,SKU0022,977,345.2,Delayed,2024-10-04
PO0001407,2024-01-17,SUP026,SKU0117,3004,290.7,Received,2024-02-24
PO0001408,2025-10-04,SUP013,SKU0069,794,223.76,Ordered,2025-11-14
PO0001409,2025-04-21,SUP008,SKU0018,4092,465.32,Delayed,2025-05-18
PO0001410,2024-05-27,SUP015,SKU0119,3955,435.56,Received,2024-07-07
PO0001411,2025-01-16,SUP028,SKU0013,1592,271.01,Received,2025-02-09
PO0001412,2023-08-11,SUP029,SKU0088,3699,261.52,Received,2023-09-14
PO0001413,2025-06-07,SUP001,SKU0114,3042,315.49,Delayed,2025-06-21
PO0001414,2024-02-11,SUP008,SKU0012,1652,27.77,Ordered,2024-03-09
PO0001415,2025-03-19,SUP027,SKU0088,2813,302.99,Ordered,2025-03-28
PO0001416,2024-02-12,SUP031,SKU0047,2277,336.25,Received,2024-03-27
PO0001417,2025-10-11,SUP044,SKU0113,1143,466.35,Received,2025-10-21
PO0001418,2025-10-24,SUP047,SKU0118,3285,368.24,Approved,2025-11-06
PO0001419,2023-02-13,SUP009,SKU0072,1374,16.71,Approved,2023-03-06
PO0001420,2024-04-29,SUP004,SKU0088,2902,276.54,In Transit,2024-05-09
PO0001421,2023-01-17,SUP028,SKU0036,4033,407.28,Received,2023-02-10
PO0001422,2023-06-19,SUP049,SKU0016,3613,206.03,Ordered,2023-07-14
PO0001423,2025-11-13,SUP012,SKU0024,2143,401.5,Approved,2025-12-05
PO0001424,2024-06-23,SUP045,SKU0030,2126,488.21,Received,2024-07-06
PO0001425,2024-02-11,SUP031,SKU0113,944,502.72,In Transit,2024-03-26
PO0001426,2024-01-07,SUP013,SKU0109,4943,176.68,Ordered,2024-02-17
PO0001427,2024-04-14,SUP008,SKU0034,1183,394.12,Received,2024-05-11
PO0001428,2024-01-29,SUP010,SKU0003,3592,37.61,Ordered,2024-02-20
PO0001429,2023-07-06,SUP004,SKU0104,3215,541.06,Received,2023-07-16
PO0001430,2024-04-18,SUP015,SKU0015,2853,368.01,Approved,2024-05-29
PO0001431,2025-11-10,SUP028,SKU0079,523,14.12,Received,2025-12-04
PO0001432,2025-01-14,SUP018,SKU0081,2975,313.82,Ordered,2025-01-19
PO0001433,2024-10-17,SUP004,SKU0079,1588,13.35,Approved,2024-10-27
PO0001434,2024-10-20,SUP014,SKU0059,2437,581.57,In Transit,2024-11-26
PO0001435,2023-07-26,SUP028,SKU0058,1614,165.1,Received,2023-08-19
PO0001436,2025-01-14,SUP022,SKU0068,2593,396.84,Delayed,2025-02-14
PO0001437,2023-01-28,SUP044,SKU0100,4620,356.29,Ordered,2023-02-07
PO0001438,2024-11-09,SUP024,SKU0028,3060,185.94,In Transit,2024-11-18
PO0001439,2025-12-19,SUP039,SKU0092,3144,140.09,Received,2026-01-08
PO0001440,2024-03-06,SUP038,SKU0047,3246,333.95,Approved,2024-03-30
PO0001441,2023-09-25,SUP041,SKU0002,1085,163.85,Delayed,2023-10-05
PO0001442,2024-01-26,SUP013,SKU0012,3751,31.49,Approved,2024-03-07
PO0001443,2024-12-03,SUP020,SKU0029,3984,325.37,Ordered,2024-12-31
PO0001444,2025-12-28,SUP047,SKU0092,1358,134.34,Ordered,2026-01-10
PO0001445,2025-05-06,SUP036,SKU0051,2168,328.62,In Transit,2025-06-02
PO0001446,2024-12-12,SUP024,SKU0064,3773,93.31,Approved,2024-12-21
PO0001447,2025-06-12,SUP005,SKU0056,4055,176.13,In Transit,2025-07-26
PO0001448,2023-02-14,SUP011,SKU0044,2345,537.73,Ordered,2023-02-20
PO0001449,2024-08-16,SUP003,SKU0073,4738,89.89,Delayed,2024-09-17
PO0001450,2024-01-25,SUP048,SKU0059,3356,584.26,In Transit,2024-02-19
PO0001451,2025-11-17,SUP005,SKU0003,1455,41.11,In Transit,2025-12-31
PO0001452,2025-02-25,SUP036,SKU0023,3296,376.23,Received,2025-03-24
PO0001453,2024-02-28,SUP012,SKU0042,129,13.98,Ordered,2024-03-21
PO0001454,2023-01-19,SUP033,SKU0068,3830,430.6,Delayed,2023-02-05
PO0001455,2025-12-11,SUP017,SKU0115,2585,213.83,Received,2025-12-23
PO0001456,2024-07-03,SUP036,SKU0040,1075,66.23,Approved,2024-07-30
PO0001457,2025-12-28,SUP016,SKU0063,2490,365.84,Ordered,2026-01-18
PO0001458,2024-07-22,SUP009,SKU0101,2315,520.47,Approved,2024-08-12
PO0001459,2024-05-24,SUP014,SKU0083,4479,355.64,Delayed,2024-06-30
PO0001460,2024-12-12,SUP041,SKU0025,3123,11.06,Delayed,2024-12-22
PO0001461,2024-06-24,SUP047,SKU0043,1194,133.21,In Transit,2024-07-07
PO0001462,2024-08-26,SUP021,SKU0022,569,392.77,Approved,2024-09-11
PO0001463,2024-12-29,SUP015,SKU0086,2391,87.92,Approved,2025-02-08
PO0001464,2023-08-06,SUP047,SKU0023,3229,418.05,Received,2023-08-19
PO0001465,2024-02-27,SUP029,SKU0107,1907,535.72,Ordered,2024-04-01
PO0001466,2025-03-20,SUP010,SKU0072,3754,16.32,Delayed,2025-04-11
PO0001467,2025-06-07,SUP024,SKU0027,1315,284.68,Approved,2025-06-16
PO0001468,2025-10-12,SUP012,SKU0056,3863,167.75,Ordered,2025-11-03
PO0001469,2024-01-22,SUP037,SKU0068,4118,468.42,Ordered,2024-01-27
