order_id,date,product_name,region,warehouse,quantity,price
ORD24036,2022-09-12,Detergent 500g,Madhya Pradesh,WH-RAI,55.0,698.12
ORD24037,2023-11-11,Biscuits 200g,Delhi,WH-IND,78.56577620676251,188.97
ORD24038,2022-08-17,Milk 500ml,Madhya Pradesh,WH-RAI,49.0,382.73
ORD24039,2022-11-05,Detergent 500g,Rajasthan,WH-JAI,90.76497155457905,384.23
ORD24040,2024-09-11,Detergent 500g,Karnataka,WH-BLR,1.0,184.89
ORD24041,2023-10-06,Detergent 2kg,Gujarat,WH-DEL,188.69273998218168,526.52
ORD24042,2023-03-30,Detergent 2kg,Chhattisgarh,WH-IND,64.0,688.79
ORD24043,17/11/22,Peanut Butter Smooth 1kg,Rajasthan,WH-MUM,134.62333860815716,519.43
ORD24044,2022-09-01,Sunflower Oil 2L,Gujarat,WH-BLR,19.0,67.14
ORD24045,2023-11-09,Milk 1L,Chhattisgarh,WH-DEL,34.21695252365677,597.76
ORD24046,2024-01-08,Detergent 500g,Delhi,WH-JAI,29.0,39.76
ORD24047,2022-10-31,Milk 500ml,Rajasthan,WH-MUM,178.1797573234138,457.04
ORD24048,2024-06-02,Milk 1L,Chhattisgarh,WH-BLR,38.0,484.04
ORD24049,2023-05-20,Tea 250g,Maharashtra,WH-IND,37.0,364.86
ORD24050,2023-09-21,Milk 1L,Maharashtra,WH-RAI,82.0,365.63
ORD24051,2024-07-07,,Gujarat,WH-IND,38.0,340.69
ORD24052,2024-07-01,Tea 250g,Rajasthan,WH-AHM,7.0,563.95
ORD24053,23/12/23,Biscuits 500g,Chhattisgarh,WH-MUM,2.096239029834129,216.23
ORD24054,25/07/24,Peanut Butter Crunchy 1kg,Gujarat,WH-DEL,59.0,510.45
ORD24055,2022-11-13,Sunflower Oil 1L,Maharashtra,WH-DEL,170.7202679641026,488.46
ORD24056,2023-07-25,Tea 500g,Karnataka,WH-RAI,79.0,208.45
ORD24057,27/12/22,Biscuits 500g,Maharashtra,WH-MUM,,272.98
ORD24058,2023-03-12,Biscuits 100g,Maharashtra,WH-MUM,29.0,153.76
ORD24059,20/09/24,Biscuits 500g,Rajasthan,WH-DEL,108.0,651.15
ORD24060,2022-08-01,,Karnataka,WH-MUM,43.0,385.31
ORD24061,2022-01-09,Detergent 500g,Chhattisgarh,WH-BLR,,656.4
ORD24062,2023-03-26,Biscuits 500g,Madhya Pradesh,WH-MUM,131.0,369.22
ORD24063,2024-06-14,Biscuits 500g,Gujarat,WH-DEL,81.0,171.93
ORD24064,2024-02-10,Milk 1L,Madhya Pradesh,WH-AHM,18.0,487.04
ORD24065,2024-03-17,Biscuits 100g,Delhi,WH-RAI,66.0,749.16
ORD24066,2024-05-07,Biscuits 500g,Chhattisgarh,WH-DEL,,703.93
ORD24067,2022-03-28,Detergent 500g,Chhattisgarh,WH-BLR,,398.38
ORD24068,2023-07-15,Sunflower Oil 2L,Delhi,WH-MUM,88.0,690.63
ORD24069,24/11/22,Coffee 200g,Chhattisgarh,WH-MUM,239.98134760070843,42.55
ORD24070,2023-07-13,Biscuits 100g,Gujarat,WH-MUM,94.0,317.35
ORD24071,2023-06-27,,Madhya Pradesh,WH-IND,,542.04
ORD24072,2022-02-02,Detergent 500g,Delhi,WH-DEL,75.0,640.75
ORD24073,2024-01-30,Milk 1L,Rajasthan,WH-BLR,41.0,754.35
ORD24074,2023-09-22,Detergent 1kg,Delhi,WH-IND,71.0,689.01
ORD24075,2023-12-25,Tea 500g,Rajasthan,WH-JAI,86.87953844641018,637.85
ORD24076,31/07/23,,Chhattisgarh,WH-IND,89.0,93.55
ORD24077,2023-03-04,Peanut Butter Crunchy 1kg,Maharashtra,WH-IND,89.0,117.4
ORD24078,2022-02-11,Biscuits 500g,Maharashtra,WH-BLR,71.0,787.59
ORD24079,2023-03-09,Peanut Butter Smooth 1kg,Karnataka,WH-JAI,63.0,221.81
ORD24080,2023-05-15,Detergent 500g,Karnataka,WH-RAI,53.0,297.51
ORD24081,2022-05-17,Detergent 500g,Madhya Pradesh,WH-MUM,100.0,569.26
ORD24082,2022-01-09,Peanut Butter Crunchy 1kg,Delhi,WH-AHM,85.0,778.01
ORD24083,2024-08-19,Sunflower Oil 5L,Delhi,WH-JAI,92.0,481.34
ORD24084,2024-05-17,Sunflower Oil 2L,Gujarat,WH-RAI,49.0,477.56
ORD24085,30/07/24,,Chhattisgarh,WH-AHM,80.0,520.92
ORD24086,2023-02-15,Tea 500g,Chhattisgarh,WH-RAI,65.0,580.61
ORD24087,2023-11-16,Biscuits 100g,Chhattisgarh,WH-IND,160.07762822949942,528.93
ORD24088,2023-02-02,Peanut Butter Crunchy 500g,Rajasthan,WH-MUM,133.0,400.27
ORD24089,2024-01-02,Milk 1L,Karnataka,WH-RAI,86.0,378.85
ORD24090,17/12/22,Detergent 500g,Karnataka,WH-MUM,115.34209416330415,701.05
ORD24091,2023-02-16,Biscuits 100g,Gujarat,WH-IND,34.96184678938587,212.58
ORD24092,2022-11-17,Detergent 2kg,Chhattisgarh,WH-AHM,77.79213409540571,596.68
ORD24093,2024-02-26,Sunflower Oil 2L,Karnataka,WH-BLR,12.0,372.31
ORD24094,2024-07-29,Detergent 1kg,Maharashtra,WH-JAI,45.0,412.15
ORD24095,2023-10-02,Sunflower Oil 5L,Gujarat,WH-RAI,137.3346099554234,541.83
ORD24096,2024-02-23,Biscuits 100g,Madhya Pradesh,WH-JAI,,340.91
ORD24097,2022-04-22,Milk 500ml,Rajasthan,WH-DEL,,242.96
ORD24098,2022-11-08,Milk 1L,Chhattisgarh,WH-AHM,6.282227359057603,599.06
ORD24099,2023-01-01,Milk 500ml,Gujarat,WH-DEL,99.0,296.7
ORD24100,2023-02-21,Milk 1L,Rajasthan,WH-JAI,90.0,338.19
ORD24101,2023-06-03,Biscuits 200g,Karnataka,WH-AHM,53.0,42.27
ORD24102,2024-06-02,Peanut Butter Smooth 200g,Maharashtra,WH-AHM,1.0,539.82
ORD24103,2024-07-03,Milk 1L,Madhya Pradesh,WH-MUM,,633.39
ORD24104,2023-06-22,Detergent 2kg,Delhi,WH-AHM,57.0,541.69
ORD24105,2022-04-08,Milk 1L,Maharashtra,WH-RAI,66.0,244.79
ORD24106,2023-02-01,Milk 1L,Delhi,WH-DEL,1.0,153.46
ORD24107,2024-07-27,Detergent 500g,Chhattisgarh,WH-RAI,37.0,187.36
ORD24108,2022-01-16,Milk 1L,Gujarat,WH-DEL,104.0,498.79
ORD24109,06/02/23,Detergent 2kg,Madhya Pradesh,WH-DEL,32.0,181.53
ORD24110,24/08/24,Biscuits 100g,Maharashtra,WH-DEL,79.0,31.77
ORD24111,2023-06-25,Milk 500ml,Maharashtra,WH-MUM,56.0,75.26
ORD24112,2022-07-10,,Delhi,WH-JAI,64.0,581.17
ORD24113,2022-07-29,Biscuits 500g,Chhattisgarh,WH-AHM,79.0,671.71
ORD24114,2023-01-13,Detergent 500g,Rajasthan,WH-IND,36.0,258.42
ORD24115,2022-09-16,Biscuits 500g,Gujarat,WH-RAI,64.0,752.98
ORD24116,2023-08-02,Peanut Butter Crunchy 200g,Maharashtra,WH-MUM,62.0,382.1
ORD24117,2022-03-04,Milk 500ml,Rajasthan,WH-MUM,37.0,368.83
ORD24118,2023-04-07,Detergent 500g,Chhattisgarh,WH-AHM,69.0,720.31
ORD24119,2024-05-24,Milk 1L,Delhi,WH-MUM,51.0,620.18
ORD24120,2023-08-08,Biscuits 500g,Madhya Pradesh,WH-IND,23.0,566.25
ORD24121,2022-01-21,Tea 250g,Maharashtra,WH-BLR,107.0,116.64
ORD24122,2022-02-27,Biscuits 500g,Maharashtra,WH-MUM,86.0,385.09
ORD24123,2022-11-13,,Gujarat,WH-DEL,87.77773540233454,271.85
ORD24124,2023-12-17,Detergent 2kg,Gujarat,WH-JAI,141.10514245598006,187.62
ORD24125,2024-06-06,Peanut Butter Smooth 1kg,Rajasthan,WH-DEL,15.0,750.63
ORD24126,2024-03-22,Coffee 200g,Madhya Pradesh,WH-MUM,56.0,345.49
ORD24127,2023-11-29,Milk 1L,Madhya Pradesh,WH-DEL,127.72446457881817,436.97
ORD24128,2023-08-08,Milk 500ml,Delhi,WH-DEL,72.0,640.4
ORD24129,2024-09-27,Peanut Butter Smooth 200g,Delhi,WH-IND,,63.52
ORD24130,01/04/24,Sunflower Oil 1L,Delhi,WH-JAI,55.0,362.46
ORD24131,06/06/23,Sunflower Oil 2L,Karnataka,WH-DEL,69.0,793.68
ORD24132,2024-06-26,Tea 500g,Maharashtra,WH-AHM,29.0,125.57
ORD24133,2024-05-20,Peanut Butter Crunchy 1kg,Madhya Pradesh,WH-RAI,118.0,163.0
ORD24134,11/10/23,Milk 500ml,Delhi,WH-AHM,61.584152383934665,667.49
ORD24135,2024-08-04,Detergent 1kg,Rajasthan,WH-DEL,5.0,601.86
ORD24136,2022-09-05,Peanut Butter Crunchy 200g,Karnataka,WH-IND,49.0,176.26
ORD24137,2022-01-25,Milk 500ml,Maharashtra,WH-IND,99.0,774.1
ORD24138,2023-06-19,,Karnataka,WH-DEL,13.0,94.8
ORD24139,2022-04-15,Biscuits 100g,Delhi,WH-AHM,114.0,432.53
ORD24140,2024-09-07,Sunflower Oil 1L,Rajasthan,WH-RAI,86.0,559.65
ORD24141,20/10/22,Milk 1L,Maharashtra,WH-RAI,130.46152579491962,705.62
ORD24142,2023-03-06,Milk 1L,Rajasthan,WH-JAI,70.0,656.36
ORD24143,2024-07-17,Detergent 500g,Karnataka,WH-RAI,104.0,733.14
ORD24144,2024-01-11,,Gujarat,WH-DEL,28.0,35.01
ORD24145,2023-05-17,,Chhattisgarh,WH-AHM,50.0,515.7
ORD24146,2022-04-16,,Karnataka,WH-AHM,44.0,342.49
ORD24147,2023-08-11,Milk 500ml,Karnataka,WH-RAI,78.0,490.92
ORD24148,2022-04-22,Tea 500g,Chhattisgarh,WH-BLR,43.0,606.04
ORD24149,2024-06-18,Biscuits 100g,Karnataka,WH-DEL,45.0,497.77
ORD24150,2022-11-03,,Chhattisgarh,WH-AHM,89.04853128290475,623.94
ORD24151,2022-10-21,Milk 500ml,Maharashtra,WH-AHM,145.40392502540283,584.53
ORD24152,2023-09-18,Sunflower Oil 2L,Chhattisgarh,WH-AHM,84.0,58.91
ORD24153,2022-04-22,Biscuits 100g,Chhattisgarh,WH-DEL,36.0,532.67
ORD24154,2023-08-02,Milk 500ml,Karnataka,WH-AHM,58.0,264.29
ORD24155,2023-04-14,,Chhattisgarh,WH-MUM,60.0,775.56
ORD24156,2022-04-08,Milk 1L,Chhattisgarh,WH-AHM,78.0,269.55
ORD24157,04/10/23,Sunflower Oil 5L,Karnataka,WH-IND,149.1585636782869,395.18
ORD24158,2022-05-28,,Gujarat,WH-AHM,42.0,250.62
ORD24159,05/08/22,,Rajasthan,WH-DEL,34.0,245.09
ORD24160,2024-07-31,Sunflower Oil 2L,Maharashtra,WH-DEL,50.0,379.3
ORD24161,2022-07-21,Milk 500ml,Delhi,WH-RAI,59.0,35.84
ORD24162,2023-06-20,Milk 500ml,Chhattisgarh,WH-BLR,88.0,330.81
ORD24163,23/06/24,Milk 1L,Delhi,WH-IND,58.0,313.43
ORD24164,2023-05-21,Coffee 200g,Maharashtra,WH-JAI,83.0,126.14
ORD24165,2022-11-20,Sunflower Oil 1L,Maharashtra,WH-IND,101.58807451384824,239.95
ORD24166,2022-05-15,Milk 500ml,Madhya Pradesh,WH-JAI,109.0,578.12
ORD24167,12/01/22,Detergent 500g,Karnataka,WH-BLR,69.0,351.88
ORD24168,2022-09-18,Biscuits 200g,Gujarat,WH-RAI,109.0,470.3
ORD24169,2023-04-21,Peanut Butter Crunchy 200g,Gujarat,WH-AHM,,159.1
ORD24170,2023-09-23,,Rajasthan,WH-BLR,20.0,550.15
ORD24171,2023-05-19,Detergent 500g,Karnataka,WH-RAI,60.0,243.98
ORD24172,13/02/22,Milk 500ml,Rajasthan,WH-DEL,43.0,112.74
ORD24173,2023-01-09,Sunflower Oil 5L,Maharashtra,WH-RAI,,161.04
ORD24174,2024-04-18,Milk 500ml,Rajasthan,WH-JAI,,788.34
ORD24175,2023-08-27,Biscuits 200g,Maharashtra,WH-JAI,,565.36
ORD24176,2024-08-10,Biscuits 500g,Gujarat,WH-AHM,81.0,130.31
ORD24177,2023-04-19,Coffee 200g,Rajasthan,WH-DEL,118.0,381.49
ORD24178,2024-04-12,Detergent 500g,Gujarat,WH-MUM,117.0,417.31
ORD24179,2023-03-09,Peanut Butter Crunchy 200g,Delhi,WH-RAI,69.0,682.43
ORD24180,2024-06-20,Detergent 500g,Chhattisgarh,WH-IND,79.0,469.75
ORD24181,2023-02-13,Peanut Butter Smooth 200g,Madhya Pradesh,WH-IND,39.0,573.18
ORD24182,2023-02-12,Tea 500g,Maharashtra,WH-AHM,165.87375006941605,489.17
ORD24183,28/06/22,Biscuits 500g,Rajasthan,WH-AHM,48.0,302.68
ORD24184,2024-02-04,Tea 500g,Karnataka,WH-MUM,58.0,310.51
ORD24185,15/02/23,Biscuits 100g,Rajasthan,WH-AHM,64.0,285.24
ORD24186,2024-07-16,Detergent 2kg,Karnataka,WH-JAI,78.0,45.87
ORD24187,2024-05-23,Milk 500ml,Maharashtra,WH-MUM,57.0,73.94
ORD24188,2023-05-25,Peanut Butter Smooth 200g,Karnataka,WH-MUM,107.0,635.08
ORD24189,2023-12-20,Peanut Butter Smooth 1kg,Karnataka,WH-IND,89.50968696873741,172.77
ORD24190,06/04/24,Detergent 500g,Rajasthan,WH-MUM,90.0,724.38
ORD24191,2022-09-30,Milk 1L,Rajasthan,WH-RAI,71.0,614.22
ORD24192,2022-06-25,Tea 500g,Madhya Pradesh,WH-DEL,52.0,76.4
ORD24193,2022-02-16,Sunflower Oil 1L,Madhya Pradesh,WH-RAI,97.0,236.6
ORD24194,2022-05-18,Milk 1L,Madhya Pradesh,WH-BLR,71.0,262.48
ORD24195,2024-09-15,Biscuits 200g,Madhya Pradesh,WH-DEL,42.0,92.09
ORD24196,2023-08-25,,Karnataka,WH-BLR,88.0,209.25
ORD24197,2024-08-10,Sunflower Oil 2L,Maharashtra,WH-IND,38.0,194.04
ORD24198,2022-04-21,Milk 1L,Rajasthan,WH-MUM,65.0,632.4
ORD24199,2023-02-24,Peanut Butter Crunchy 1kg,Maharashtra,WH-JAI,,383.59
ORD24200,2022-08-31,Biscuits 500g,Delhi,WH-BLR,74.0,274.85
ORD24201,2022-01-08,,Delhi,WH-BLR,1.0,668.53
ORD24202,2022-05-12,Biscuits 500g,Rajasthan,WH-MUM,25.0,614.21
ORD24203,2024-06-01,Sunflower Oil 2L,Chhattisgarh,WH-RAI,47.0,168.18
ORD24204,2023-08-14,Tea 500g,Madhya Pradesh,WH-MUM,75.0,677.37
ORD24205,16/06/24,Peanut Butter Crunchy 500g,Delhi,WH-RAI,34.0,565.47
ORD24206,16/01/22,Detergent 500g,Rajasthan,WH-JAI,95.0,258.28
ORD24207,2022-02-19,Milk 1L,Gujarat,WH-AHM,53.0,64.03
ORD24208,2023-05-03,Detergent 500g,Delhi,WH-DEL,51.0,55.1
ORD24209,2023-03-01,Peanut Butter Crunchy 1kg,Delhi,WH-MUM,7.0,571.17
ORD24210,2023-10-11,Peanut Butter Crunchy 500g,Delhi,WH-MUM,,384.04
ORD24211,2022-11-21,Biscuits 500g,Delhi,WH-MUM,83.37106463019155,532.44
ORD24212,2023-06-21,,Chhattisgarh,WH-IND,51.0,405.84
ORD24213,2024-02-12,Milk 500ml,Delhi,WH-IND,72.0,407.85
ORD24214,2024-09-22,Sunflower Oil 2L,Maharashtra,WH-AHM,93.0,217.81
ORD24215,2022-09-01,Detergent 1kg,Madhya Pradesh,WH-AHM,60.0,500.33
ORD24216,27/09/24,Biscuits 100g,Delhi,WH-DEL,93.0,634.14
ORD24217,2023-09-25,Milk 1L,Gujarat,WH-JAI,61.0,53.6
ORD24218,2022-05-17,Detergent 500g,Chhattisgarh,WH-MUM,50.0,725.72
ORD24219,2023-03-11,Milk 500ml,Karnataka,WH-BLR,,596.37
ORD24220,2024-06-12,Coffee 200g,Madhya Pradesh,WH-JAI,122.0,164.03
ORD24221,2022-03-16,Milk 500ml,Delhi,WH-DEL,81.0,644.27
ORD24222,2022-04-14,Coffee 200g,Chhattisgarh,WH-MUM,43.0,501.49
ORD24223,2023-09-11,Biscuits 200g,Delhi,WH-MUM,85.0,72.26
ORD24224,2024-05-06,Sunflower Oil 2L,Maharashtra,WH-BLR,85.0,390.83
ORD24225,2022-09-15,Milk 500ml,Delhi,WH-BLR,52.0,636.29
ORD24226,2024-03-09,Sunflower Oil 5L,Rajasthan,WH-DEL,79.0,250.11
ORD24227,2023-08-13,Milk 500ml,Maharashtra,WH-AHM,76.0,222.24
ORD24228,2024-02-28,Sunflower Oil 1L,Karnataka,WH-JAI,19.0,78.52
ORD24229,2024-05-19,Peanut Butter Crunchy 1kg,Maharashtra,WH-MUM,90.0,583.06
ORD24230,17/12/22,Sunflower Oil 2L,Gujarat,WH-BLR,32.65334433112842,80.64
ORD24231,2023-04-28,Detergent 500g,Madhya Pradesh,WH-RAI,292.8540632488544,497.82
ORD24232,2023-01-13,Tea 250g,Chhattisgarh,WH-AHM,170.54632352871928,260.69
ORD24233,2023-04-18,Biscuits 100g,Maharashtra,WH-RAI,48.0,712.85
ORD24234,2022-04-04,Peanut Butter Crunchy 200g,Delhi,WH-DEL,62.0,793.75
ORD24235,2022-02-24,Detergent 2kg,Chhattisgarh,WH-AHM,49.0,170.58
ORD24236,23/04/24,Tea 250g,Chhattisgarh,WH-IND,78.0,168.84
ORD24237,2022-09-14,Detergent 1kg,Maharashtra,WH-BLR,76.0,293.06
ORD24238,2024-06-18,,Madhya Pradesh,WH-MUM,118.0,164.11
ORD24239,09/08/24,Peanut Butter Smooth 200g,Madhya Pradesh,WH-IND,45.0,726.35
ORD24240,10/04/24,Sunflower Oil 2L,Karnataka,WH-JAI,58.0,517.2
ORD24241,2022-02-25,,Maharashtra,WH-IND,72.0,108.8
ORD24242,2023-04-28,Coffee 200g,Delhi,WH-JAI,48.0,62.22
ORD24243,2024-02-21,Coffee 200g,Rajasthan,WH-DEL,36.0,49.16
ORD24244,2023-04-18,Milk 500ml,Madhya Pradesh,WH-DEL,53.0,579.39
ORD24245,18/10/22,Sunflower Oil 2L,Gujarat,WH-DEL,133.95581305903536,474.86
ORD24246,2024-01-21,Milk 1L,Chhattisgarh,WH-BLR,125.0,540.04
ORD24247,2022-07-10,Milk 1L,Madhya Pradesh,WH-AHM,9.0,594.74
ORD24248,2023-01-28,Milk 500ml,Delhi,WH-DEL,288.40088849924143,484.91
ORD24249,21/02/24,Biscuits 500g,Maharashtra,WH-MUM,17.0,541.01
ORD24250,2024-01-01,Milk 1L,Chhattisgarh,WH-RAI,126.0,111.18
ORD24251,2022-06-28,Tea 250g,Gujarat,WH-JAI,55.0,357.61
ORD24252,2024-09-08,Biscuits 200g,Maharashtra,WH-DEL,87.0,195.28
ORD24253,2022-05-07,Milk 500ml,Delhi,WH-JAI,3.0,268.05
ORD24254,2024-04-16,Coffee 200g,Madhya Pradesh,WH-IND,75.0,542.66
ORD24255,2024-04-10,Coffee 200g,Karnataka,WH-DEL,73.0,430.07
ORD24256,2022-12-07,Detergent 1kg,Maharashtra,WH-RAI,154.5753147985537,133.01
ORD24257,2022-10-05,Peanut Butter Smooth 1kg,Rajasthan,WH-AHM,225.27617898800625,408.18
ORD24258,2023-07-28,Biscuits 500g,Delhi,WH-JAI,83.0,690.65
ORD24259,2023-07-16,Detergent 500g,Maharashtra,WH-BLR,117.0,220.79
ORD24260,2022-06-05,Biscuits 100g,Chhattisgarh,WH-BLR,67.0,59.82
ORD24261,30/10/22,Milk 500ml,Karnataka,WH-IND,35.461274730786336,505.48
ORD24262,25/12/23,Tea 500g,Rajasthan,WH-MUM,171.62530829736252,355.29
ORD24263,03/07/22,Peanut Butter Smooth 1kg,Madhya Pradesh,WH-MUM,81.0,170.44
ORD24264,02/09/24,Detergent 1kg,Gujarat,WH-AHM,40.0,657.92
ORD24265,2022-02-18,,Karnataka,WH-AHM,70.0,793.79
ORD24266,2023-08-16,Biscuits 500g,Gujarat,WH-JAI,68.0,102.49
ORD24267,2024-09-12,Tea 500g,Rajasthan,WH-MUM,38.0,677.81
ORD24268,2024-07-27,Biscuits 200g,Maharashtra,WH-MUM,32.0,515.57
ORD24269,2022-06-06,,Madhya Pradesh,WH-IND,,33.87
ORD24270,2022-09-06,Sunflower Oil 1L,Rajasthan,WH-JAI,71.0,746.01
ORD24271,2024-08-14,Sunflower Oil 5L,Madhya Pradesh,WH-DEL,365.6193145313698,75.65
ORD24272,2024-09-10,Peanut Butter Crunchy 200g,Rajasthan,WH-IND,100.0,384.21
ORD24273,2022-01-09,Milk 500ml,Madhya Pradesh,WH-IND,28.0,677.74
ORD24274,2023-08-24,,Madhya Pradesh,WH-IND,48.0,636.59
ORD24275,2023-12-21,Tea 500g,Karnataka,WH-IND,131.9012984970302,416.42
ORD24276,2022-11-05,Detergent 1kg,Delhi,WH-DEL,124.00631444177861,631.13
ORD24277,2023-03-08,Sunflower Oil 2L,Madhya Pradesh,WH-BLR,73.0,367.37
ORD24278,2022-09-17,Milk 1L,Madhya Pradesh,WH-JAI,61.0,475.47
ORD24279,2022-11-17,Milk 1L,Maharashtra,WH-BLR,126.56954931724306,68.99
ORD24280,2024-01-14,Milk 1L,Karnataka,WH-IND,62.0,556.63
ORD24281,2023-08-17,Sunflower Oil 2L,Delhi,WH-IND,81.0,209.07
ORD24282,2022-03-11,Detergent 1kg,Rajasthan,WH-JAI,5.0,191.14
ORD24283,2022-11-19,Milk 1L,Chhattisgarh,WH-RAI,176.87250850306867,64.98
ORD24284,2024-04-01,Tea 500g,Karnataka,WH-RAI,31.0,284.0
ORD24285,2022-04-25,,Madhya Pradesh,WH-MUM,62.0,634.43
ORD24286,2022-04-21,Biscuits 100g,Delhi,WH-IND,77.0,753.06
ORD24287,2024-06-07,Sunflower Oil 1L,Chhattisgarh,WH-IND,27.0,41.02
ORD24288,2023-11-12,Milk 1L,Delhi,WH-JAI,51.53333509351719,295.77
ORD24289,2023-04-28,Peanut Butter Smooth 200g,Chhattisgarh,WH-JAI,58.0,788.5
ORD24290,2023-10-17,Milk 500ml,Madhya Pradesh,WH-MUM,110.53562516334802,258.6
ORD24291,07/09/24,Biscuits 500g,Gujarat,WH-AHM,,103.79
ORD24292,2024-07-13,,Gujarat,WH-MUM,56.0,332.46
ORD24293,2023-08-09,Sunflower Oil 1L,Karnataka,WH-BLR,77.0,518.74
ORD24294,2024-07-26,Biscuits 100g,Rajasthan,WH-AHM,72.0,409.62
ORD24295,2023-12-15,Milk 500ml,Maharashtra,WH-DEL,60.01981298757116,404.57
ORD24296,24/10/23,Sunflower Oil 1L,Madhya Pradesh,WH-MUM,104.31747353050889,618.56
ORD24297,11/06/23,Biscuits 100g,Rajasthan,WH-IND,69.0,153.32
ORD24298,2023-01-16,Detergent 500g,Maharashtra,WH-AHM,30.0,507.35
ORD24299,28/08/22,Sunflower Oil 5L,Rajasthan,WH-JAI,15.0,294.99
ORD24300,2024-07-05,Milk 1L,Chhattisgarh,WH-JAI,47.0,46.5
ORD24301,2023-11-10,Peanut Butter Smooth 200g,Chhattisgarh,WH-DEL,74.8344288663317,426.73
ORD24302,2024-01-31,Detergent 500g,Madhya Pradesh,WH-IND,21.0,704.01
ORD24303,29/09/23,Milk 1L,Maharashtra,WH-AHM,,682.89
ORD24304,2022-07-16,Milk 1L,Rajasthan,WH-JAI,112.0,574.59
ORD24305,2023-08-01,Peanut Butter Smooth 1kg,Rajasthan,WH-JAI,76.0,522.0
ORD24306,04/07/23,Tea 500g,Gujarat,WH-DEL,62.0,480.8
ORD24307,2023-12-30,Tea 500g,Karnataka,WH-MUM,198.81230892834284,63.58
ORD24308,2022-03-17,Milk 1L,Maharashtra,WH-DEL,108.0,39.51
ORD24309,2023-07-15,Sunflower Oil 5L,Delhi,WH-DEL,55.0,600.7
ORD24310,2022-03-03,Biscuits 200g,Chhattisgarh,WH-MUM,127.0,286.56
ORD24311,09/09/24,Sunflower Oil 1L,Madhya Pradesh,WH-AHM,141.6097744541598,737.77
ORD24312,2023-05-15,Milk 500ml,Rajasthan,WH-IND,1.0,618.58
ORD24313,2023-09-10,Peanut Butter Smooth 1kg,Madhya Pradesh,WH-IND,34.0,373.4
ORD24314,2022-03-14,Milk 500ml,Karnataka,WH-DEL,,662.53
ORD24315,2022-07-16,Sunflower Oil 2L,Karnataka,WH-JAI,72.0,429.7
ORD24316,2022-09-14,Coffee 200g,Gujarat,WH-RAI,131.0,74.48
ORD24317,2022-08-26,,Madhya Pradesh,WH-AHM,,274.9
ORD24318,2022-11-24,Milk 500ml,Delhi,WH-AHM,139.01520895630728,788.14
ORD24319,04/04/22,Coffee 200g,Madhya Pradesh,WH-RAI,,592.5
ORD24320,2022-09-13,Biscuits 200g,Madhya Pradesh,WH-MUM,26.0,583.73
ORD24321,2022-02-19,Biscuits 100g,Madhya Pradesh,WH-BLR,,500.38
ORD24322,2023-03-14,Coffee 200g,Madhya Pradesh,WH-JAI,35.0,575.36
ORD24323,04/03/24,Peanut Butter Smooth 1kg,Karnataka,WH-MUM,65.0,736.67
ORD24324,27/12/23,,Delhi,WH-BLR,78.81664473348339,156.1
ORD24325,2023-11-07,Peanut Butter Smooth 200g,Karnataka,WH-BLR,129.42368601531038,72.82
ORD24326,2022-05-23,Milk 1L,Maharashtra,WH-BLR,129.0,286.87
ORD24327,2022-05-11,Milk 500ml,Chhattisgarh,WH-AHM,69.0,494.11
ORD24328,10/02/23,Tea 250g,Delhi,WH-DEL,117.0,406.03
ORD24329,2022-01-06,Milk 1L,Chhattisgarh,WH-MUM,,794.92
ORD24330,2023-05-11,Sunflower Oil 1L,Madhya Pradesh,WH-IND,22.0,427.07
ORD24331,01/03/24,Milk 1L,Karnataka,WH-DEL,91.0,483.67
ORD24332,2024-09-26,Sunflower Oil 5L,Karnataka,WH-MUM,1.0,731.07
ORD24333,01/01/22,,Karnataka,WH-BLR,79.0,211.13
ORD24334,2023-02-24,Coffee 200g,Gujarat,WH-RAI,41.0,190.68
ORD24335,2023-06-14,Detergent 1kg,Madhya Pradesh,WH-JAI,46.0,492.96
ORD24336,2024-05-15,Sunflower Oil 2L,Madhya Pradesh,WH-JAI,26.0,603.28
ORD24337,2024-06-17,Milk 1L,Rajasthan,WH-JAI,59.0,428.73
ORD24338,2023-04-29,Milk 500ml,Delhi,WH-IND,32.0,73.44
ORD24339,01/09/24,Tea 250g,Maharashtra,WH-JAI,29.0,488.93
ORD24340,2022-08-15,Peanut Butter Smooth 1kg,Maharashtra,WH-IND,60.0,735.66
ORD24341,2023-03-06,Biscuits 200g,Maharashtra,WH-AHM,91.0,113.82
ORD24342,18/07/23,Sunflower Oil 5L,Gujarat,WH-DEL,70.0,114.25
ORD24343,2024-02-21,Detergent 500g,Maharashtra,WH-JAI,72.0,736.65
ORD24344,2022-12-09,Milk 1L,Rajasthan,WH-BLR,40.642814329372676,85.31
ORD24345,2022-10-20,Milk 1L,Maharashtra,WH-BLR,122.32694350023937,122.0
ORD24346,2023-09-15,Detergent 2kg,Delhi,WH-IND,53.0,555.73
ORD24347,2024-06-27,Sunflower Oil 1L,Maharashtra,WH-DEL,70.0,281.51
ORD24348,2022-04-28,Tea 250g,Rajasthan,WH-JAI,54.0,739.51
ORD24349,2024-02-05,Peanut Butter Smooth 1kg,Karnataka,WH-MUM,27.0,380.17
ORD24350,2024-04-17,Milk 1L,Chhattisgarh,WH-DEL,64.0,98.98
ORD24351,05/03/23,Biscuits 500g,Madhya Pradesh,WH-MUM,13.0,341.82
