OrderID,OrderDate,CustomerID,ProductID,SalesRepID,Quantity,UnitPrice,DiscountPercent,Region,Channel
SO003528,2025-11-04,CUST0157,SKU0061,EMP0025,87,564.97,5,East,Modern Trade
SO003529,2025-12-14,CUST0131,SKU0110,EMP0059,103,499.0,3,East,General Trade
SO003530,2025-01-21,CUST0221,SKU0032,EMP0043,60,177.81,7,West,General Trade
SO003531,2025-02-25,CUST0095,SKU0008,EMP0020,108,599.16,5,East,Modern Trade
SO003532,2025-05-18,CUST0449,SKU0101,EMP0063,148,380.39,5,North,General Trade
SO003533,2025-10-31,CUST0493,SKU0010,EMP0074,8,661.64,2,West,General Trade
SO003534,2025-09-20,CUST0109,SKU0035,EMP0082,43,329.15,3,South,General Trade
SO003535,2025-11-02,CUST0077,SKU0072,EMP0001,179,689.78,7,South,Modern Trade
SO003536,2025-04-12,CUST0375,SKU0035,EMP0046,146,329.15,2,North,Wholesale
SO003537,2025-03-08,CUST0094,SKU0013,EMP0020,170,657.05,3,East,Modern Trade
SO003538,2025-01-28,CUST0158,SKU0076,EMP0056,24,80.75,3,West,Modern Trade
SO003539,2025-03-14,CUST0306,SKU0069,EMP0005,89,375.05,5,East,General Trade
SO003540,2025-07-22,CUST0468,SKU0031,EMP0052,43,744.96,5,West,General Trade
SO003541,2025-01-01,CUST0349,SKU0095,EMP0067,169,181.96,2,West,Wholesale
SO003542,2025-04-13,CUST0255,SKU0038,EMP0060,45,26.29,3,West,Wholesale
SO003543,2025-06-07,CUST0212,SKU0022,EMP0003,21,130.89,2,East,General Trade
SO003544,2025-05-01,CUST0389,SKU0046,EMP0064,53,265.31,5,West,Modern Trade
SO003545,2025-02-16,CUST0371,SKU0024,EMP0021,186,604.85,2,South,Wholesale
SO003546,2025-03-20,CUST0247,SKU0102,EMP0029,176,68.1,7,West,Modern Trade
SO003547,2025-07-11,CUST0041,SKU0010,EMP0047,2,661.64,5,South,Modern Trade
SO003548,2025-03-23,CUST0432,SKU0114,EMP0083,89,576.43,0,West,Wholesale
SO003549,2025-08-30,CUST0027,SKU0101,EMP0031,141,380.39,10,East,Modern Trade
SO003550,2025-07-21,CUST0053,SKU0047,EMP0046,179,451.65,2,North,General Trade
SO003551,2025-08-30,CUST0267,SKU0008,EMP0095,172,599.16,5,South,Modern Trade
SO003552,2025-08-26,CUST0188,SKU0081,EMP0013,181,481.52,2,East,General Trade
SO003553,2025-02-19,CUST0197,SKU0058,EMP0035,100,500.52,2,North,Modern Trade
SO003554,2025-06-12,CUST0056,SKU0023,EMP0087,196,372.55,2,West,Wholesale
SO003555,2025-07-24,CUST0081,SKU0087,EMP0049,198,738.59,3,East,Modern Trade
SO003556,2025-05-25,CUST0283,SKU0032,EMP0081,173,177.81,10,West,General Trade
SO003557,2025-08-06,CUST0125,SKU0099,EMP0088,153,253.1,5,North,General Trade
SO003558,2025-10-01,CUST0388,SKU0027,EMP0031,19,189.91,3,East,Wholesale
SO003559,2025-09-08,CUST0183,SKU0080,EMP0086,172,631.92,10,West,Modern Trade
SO003560,2025-10-28,CUST0432,SKU0089,EMP0076,7,414.23,2,West,Wholesale
SO003561,2025-11-08,CUST0085,SKU0021,EMP0030,46,574.89,2,North,General Trade
SO003562,2025-07-08,CUST0452,SKU0017,EMP0066,93,151.33,3,North,Wholesale
SO003563,2025-09-14,CUST0095,SKU0080,EMP0080,1,631.92,7,East,Modern Trade
SO003564,2025-11-03,CUST0069,SKU0056,EMP0058,193,330.42,5,South,Wholesale
SO003565,2025-02-09,CUST0311,SKU0117,EMP0084,166,793.39,2,West,Modern Trade
SO003566,2025-03-12,CUST0234,SKU0001,EMP0068,128,399.6,2,North,General Trade
SO003567,2025-01-23,CUST0491,SKU0109,EMP0087,55,728.48,3,West,Wholesale
SO003568,2025-08-11,CUST0209,SKU0068,EMP0091,24,69.82,3,South,Wholesale
SO003569,2025-07-16,CUST0158,SKU0066,EMP0098,168,310.06,2,West,Modern Trade
SO003570,2025-08-06,CUST0125,SKU0110,EMP0035,39,499.0,3,North,General Trade
SO003571,2025-06-09,CUST0328,SKU0051,EMP0058,100,107.94,10,South,Modern Trade
SO003572,2025-09-04,CUST0469,SKU0030,EMP0005,9,97.67,3,East,Wholesale
SO003573,2025-08-04,CUST0258,SKU0026,EMP0003,46,538.03,2,East,Modern Trade
SO003574,2025-07-23,CUST0039,SKU0018,EMP0051,175,228.53,7,North,General Trade
SO003575,2025-02-24,CUST0182,SKU0047,EMP0044,120,451.65,0,West,Wholesale
SO003576,2025-06-27,CUST0371,SKU0072,EMP0026,176,689.78,10,South,Wholesale
SO003577,2025-02-21,CUST0201,SKU0046,EMP0043,168,265.31,5,West,General Trade
SO003578,2025-01-07,CUST0393,SKU0052,EMP0010,42,713.21,3,South,Wholesale
SO003579,2025-03-07,CUST0419,SKU0045,EMP0086,148,606.91,7,West,Modern Trade
SO003580,2025-07-16,CUST0155,SKU0048,EMP0042,176,754.2,5,North,General Trade
SO003581,2025-01-06,CUST0368,SKU0092,EMP0035,125,373.15,10,North,Wholesale
SO003582,2025-12-10,CUST0300,SKU0090,EMP0071,103,462.9,5,West,General Trade
SO003583,2025-01-28,CUST0224,SKU0057,EMP0062,78,344.04,5,East,Wholesale
SO003584,2025-05-13,CUST0312,SKU0034,EMP0073,190,84.29,10,West,General Trade
SO003585,2025-03-01,CUST0442,SKU0112,EMP0017,155,318.75,5,East,Modern Trade
SO003586,2025-09-15,CUST0431,SKU0071,EMP0076,96,583.77,5,West,Modern Trade
SO003587,2025-12-31,CUST0086,SKU0047,EMP0047,86,451.65,7,South,General Trade
SO003588,2025-07-06,CUST0184,SKU0060,EMP0091,29,324.77,2,South,General Trade
SO003589,2025-08-06,CUST0090,SKU0092,EMP0001,137,373.15,5,South,General Trade
SO003590,2025-12-12,CUST0358,SKU0119,EMP0037,21,637.17,2,North,Wholesale
SO003591,2025-01-04,CUST0256,SKU0070,EMP0010,87,306.8,10,South,Modern Trade
SO003592,2025-10-30,CUST0190,SKU0027,EMP0061,67,189.91,2,East,Wholesale
SO003593,2025-09-21,CUST0345,SKU0107,EMP0029,158,59.5,10,West,Wholesale
SO003594,2025-08-21,CUST0433,SKU0057,EMP0013,112,344.04,0,East,Modern Trade
SO003595,2025-08-26,CUST0082,SKU0069,EMP0001,73,375.05,0,South,Modern Trade
SO003596,2025-03-04,CUST0018,SKU0001,EMP0094,126,399.6,5,South,Wholesale
SO003597,2025-07-07,CUST0431,SKU0103,EMP0073,13,662.47,7,West,Modern Trade
SO003598,2025-12-18,CUST0479,SKU0030,EMP0044,95,97.67,3,West,Wholesale
SO003599,2025-08-06,CUST0451,SKU0060,EMP0044,87,324.77,10,West,Wholesale
SO003600,2025-06-01,CUST0313,SKU0099,EMP0062,197,253.1,0,East,Modern Trade
SO003601,2025-10-05,CUST0194,SKU0095,EMP0016,69,181.96,2,South,Modern Trade
SO003602,2025-05-31,CUST0487,SKU0081,EMP0043,92,481.52,5,West,General Trade
SO003603,2025-01-09,CUST0148,SKU0025,EMP0059,115,275.29,3,East,Modern Trade
SO003604,2025-06-02,CUST0102,SKU0072,EMP0084,163,689.78,0,West,Modern Trade
SO003605,2025-11-02,CUST0032,SKU0052,EMP0075,29,713.21,3,West,General Trade
SO003606,2025-01-19,CUST0206,SKU0062,EMP0048,137,87.25,10,North,Modern Trade
SO003607,2025-07-22,CUST0060,SKU0028,EMP0071,64,271.83,2,West,Modern Trade
SO003608,2025-02-13,CUST0433,SKU0048,EMP0036,137,754.2,0,East,Modern Trade
SO003609,2025-03-06,CUST0499,SKU0034,EMP0014,187,84.29,2,East,General Trade
SO003610,2025-11-21,CUST0345,SKU0087,EMP0022,127,738.59,5,West,Wholesale
SO003611,2025-05-21,CUST0006,SKU0079,EMP0038,89,451.41,5,East,Modern Trade
SO003612,2025-12-19,CUST0104,SKU0004,EMP0041,159,126.5,2,North,General Trade
SO003613,2025-09-26,CUST0117,SKU0051,EMP0025,146,107.94,5,East,Wholesale
SO003614,2025-01-21,CUST0266,SKU0118,EMP0065,20,98.1,3,East,General Trade
SO003615,2025-07-10,CUST0371,SKU0025,EMP0026,10,275.29,2,South,Wholesale
SO003616,2025-11-08,CUST0025,SKU0007,EMP0063,186,234.39,10,North,Wholesale
SO003617,2025-02-21,CUST0425,SKU0041,EMP0100,98,318.52,7,North,Wholesale
SO003618,2025-02-10,CUST0136,SKU0023,EMP0066,87,372.55,10,North,General Trade
SO003619,2025-06-04,CUST0396,SKU0053,EMP0086,109,321.73,5,West,General Trade
SO003620,2025-01-12,CUST0402,SKU0028,EMP0005,48,271.83,10,East,Modern Trade
SO003621,2025-05-12,CUST0148,SKU0098,EMP0045,185,213.61,10,East,Modern Trade
SO003622,2025-02-10,CUST0214,SKU0064,EMP0078,111,29.88,0,North,Modern Trade
SO003623,2025-04-09,CUST0385,SKU0019,EMP0065,147,770.96,3,East,General Trade
SO003624,2025-06-05,CUST0396,SKU0068,EMP0073,158,69.82,7,West,General Trade
SO003625,2025-10-04,CUST0338,SKU0114,EMP0049,63,576.43,10,East,Wholesale
SO003626,2025-01-26,CUST0324,SKU0084,EMP0027,96,21.14,7,East,Modern Trade
SO003627,2025-08-31,CUST0216,SKU0080,EMP0031,56,631.92,5,East,Modern Trade
SO003628,2025-05-21,CUST0475,SKU0113,EMP0098,192,511.99,10,West,Wholesale
SO003629,2025-04-06,CUST0177,SKU0011,EMP0054,71,190.46,7,East,General Trade
SO003630,2025-12-10,CUST0212,SKU0083,EMP0020,12,442.41,7,East,General Trade
SO003631,2025-07-24,CUST0081,SKU0059,EMP0059,47,738.32,10,East,Modern Trade
SO003632,2025-05-26,CUST0355,SKU0005,EMP0071,70,406.08,0,West,Wholesale
SO003633,2025-07-28,CUST0281,SKU0025,EMP0039,54,275.29,0,East,Wholesale
SO003634,2025-08-01,CUST0025,SKU0018,EMP0048,169,228.53,2,North,Wholesale
SO003635,2025-05-21,CUST0418,SKU0017,EMP0072,69,151.33,5,East,Wholesale
SO003636,2025-11-03,CUST0062,SKU0004,EMP0052,163,126.5,3,West,Wholesale
SO003637,2025-02-19,CUST0258,SKU0077,EMP0036,57,194.08,2,East,Modern Trade
SO003638,2025-01-10,CUST0255,SKU0076,EMP0073,182,80.75,3,West,Wholesale
SO003639,2025-04-24,CUST0147,SKU0005,EMP0030,17,406.08,7,North,General Trade
SO003640,2025-05-28,CUST0209,SKU0031,EMP0021,187,744.96,10,South,Wholesale
SO003641,2025-11-08,CUST0477,SKU0079,EMP0038,118,451.41,7,East,Wholesale
SO003642,2025-08-04,CUST0228,SKU0036,EMP0063,163,531.28,7,North,Modern Trade
SO003643,2025-06-18,CUST0010,SKU0021,EMP0035,139,574.89,5,North,General Trade
SO003644,2025-09-01,CUST0008,SKU0098,EMP0068,143,213.61,0,North,Wholesale
SO003645,2025-06-25,CUST0198,SKU0119,EMP0039,88,637.17,3,East,General Trade
SO003646,2025-06-27,CUST0116,SKU0036,EMP0018,114,531.28,2,East,General Trade
SO003647,2025-08-25,CUST0316,SKU0002,EMP0040,191,150.16,5,North,Wholesale
SO003648,2025-04-18,CUST0191,SKU0039,EMP0002,137,123.1,10,East,Modern Trade
SO003649,2025-03-29,CUST0293,SKU0119,EMP0031,173,637.17,5,East,General Trade
SO003650,2025-05-11,CUST0308,SKU0104,EMP0049,104,477.17,0,East,Wholesale
SO003651,2025-12-05,CUST0226,SKU0120,EMP0036,147,786.48,0,East,General Trade
SO003652,2025-11-20,CUST0412,SKU0111,EMP0010,125,341.35,7,South,Wholesale
SO003653,2025-06-26,CUST0330,SKU0087,EMP0020,22,738.59,2,East,General Trade
SO003654,2025-09-29,CUST0061,SKU0115,EMP0030,95,461.21,3,North,General Trade
SO003655,2025-05-30,CUST0426,SKU0024,EMP0085,193,604.85,3,West,General Trade
SO003656,2025-08-20,CUST0450,SKU0033,EMP0083,173,702.05,5,West,General Trade
SO003657,2025-01-16,CUST0029,SKU0081,EMP0087,40,481.52,7,West,General Trade
SO003658,2025-10-27,CUST0213,SKU0058,EMP0045,43,500.52,7,East,General Trade
SO003659,2025-06-30,CUST0271,SKU0081,EMP0035,145,481.52,5,North,Modern Trade
SO003660,2025-08-01,CUST0052,SKU0091,EMP0056,196,223.57,0,West,General Trade
SO003661,2025-05-26,CUST0025,SKU0015,EMP0037,143,353.97,10,North,Wholesale
SO003662,2025-09-09,CUST0317,SKU0075,EMP0100,61,213.65,5,North,Modern Trade
SO003663,2025-10-03,CUST0336,SKU0039,EMP0011,34,123.1,5,West,Modern Trade
SO003664,2025-11-07,CUST0405,SKU0023,EMP0044,32,372.55,0,West,Wholesale
SO003665,2025-07-22,CUST0478,SKU0112,EMP0075,56,318.75,2,West,Wholesale
SO003666,2025-02-26,CUST0025,SKU0039,EMP0070,147,123.1,3,North,Wholesale
SO003667,2025-04-02,CUST0307,SKU0106,EMP0026,41,680.87,10,South,Wholesale
SO003668,2025-07-25,CUST0303,SKU0039,EMP0028,141,123.1,5,North,Wholesale
SO003669,2025-06-30,CUST0124,SKU0058,EMP0076,193,500.52,2,West,Wholesale
SO003670,2025-08-03,CUST0289,SKU0054,EMP0087,154,552.69,3,West,General Trade
SO003671,2025-06-13,CUST0292,SKU0049,EMP0082,198,423.84,3,South,Wholesale
SO003672,2025-11-19,CUST0031,SKU0117,EMP0026,28,793.39,10,South,Wholesale
SO003673,2025-12-18,CUST0285,SKU0018,EMP0084,163,228.53,10,West,General Trade
SO003674,2025-06-12,CUST0257,SKU0100,EMP0045,129,686.59,7,East,Wholesale
SO003675,2025-09-30,CUST0066,SKU0114,EMP0077,101,576.43,2,South,Wholesale
SO003676,2025-07-26,CUST0055,SKU0063,EMP0025,127,62.92,5,East,General Trade
SO003677,2025-05-27,CUST0180,SKU0058,EMP0012,116,500.52,2,South,General Trade
SO003678,2025-04-01,CUST0096,SKU0001,EMP0001,103,399.6,3,South,Modern Trade
SO003679,2025-01-02,CUST0365,SKU0027,EMP0018,137,189.91,3,East,Wholesale
SO003680,2025-08-26,CUST0347,SKU0068,EMP0023,168,69.82,2,West,Modern Trade
SO003681,2025-12-16,CUST0357,SKU0012,EMP0004,26,702.35,5,North,Wholesale
SO003682,2025-10-25,CUST0267,SKU0018,EMP0057,168,228.53,5,South,Modern Trade
SO003683,2025-08-03,CUST0320,SKU0020,EMP0053,106,531.6,2,North,Wholesale
SO003684,2025-11-22,CUST0284,SKU0032,EMP0055,8,177.81,7,West,General Trade
SO003685,2025-04-25,CUST0438,SKU0012,EMP0007,36,702.35,7,West,Wholesale
SO003686,2025-11-14,CUST0183,SKU0047,EMP0023,129,451.65,0,West,Modern Trade
SO003687,2025-11-03,CUST0227,SKU0051,EMP0069,147,107.94,10,East,Wholesale
SO003688,2025-07-29,CUST0062,SKU0014,EMP0076,6,652.35,3,West,Wholesale
SO003689,2025-11-09,CUST0057,SKU0085,EMP0050,64,180.05,2,East,Wholesale
SO003690,2025-10-19,CUST0103,SKU0048,EMP0006,161,754.2,5,South,Wholesale
SO003691,2025-12-17,CUST0299,SKU0046,EMP0044,24,265.31,3,West,Wholesale
SO003692,2025-01-12,CUST0257,SKU0028,EMP0049,191,271.83,7,East,Wholesale
SO003693,2025-12-01,CUST0287,SKU0054,EMP0093,100,552.69,7,North,Modern Trade
SO003694,2025-09-19,CUST0470,SKU0055,EMP0052,50,72.68,2,West,Wholesale
SO003695,2025-08-23,CUST0411,SKU0108,EMP0086,95,43.0,10,West,Modern Trade
SO003696,2025-05-03,CUST0176,SKU0117,EMP0011,45,793.39,5,West,Wholesale
SO003697,2025-12-31,CUST0154,SKU0021,EMP0048,52,574.89,3,North,Modern Trade
SO003698,2025-03-09,CUST0194,SKU0047,EMP0091,76,451.65,0,South,Modern Trade
SO003699,2025-01-16,CUST0117,SKU0069,EMP0059,53,375.05,7,East,Wholesale
SO003700,2025-08-25,CUST0368,SKU0120,EMP0078,118,786.48,2,North,Wholesale
SO003701,2025-12-17,CUST0089,SKU0080,EMP0029,155,631.92,5,West,General Trade
SO003702,2025-05-04,CUST0375,SKU0074,EMP0078,46,732.88,5,North,Wholesale
SO003703,2025-09-14,CUST0242,SKU0044,EMP0035,165,555.52,0,North,General Trade
SO003704,2025-11-06,CUST0248,SKU0029,EMP0089,85,461.59,2,South,Wholesale
SO003705,2025-05-06,CUST0244,SKU0040,EMP0032,119,648.65,10,South,General Trade
SO003706,2025-02-05,CUST0264,SKU0046,EMP0057,2,265.31,10,South,Modern Trade
SO003707,2025-01-17,CUST0497,SKU0025,EMP0054,175,275.29,10,East,Modern Trade
SO003708,2025-07-28,CUST0181,SKU0079,EMP0016,134,451.41,5,South,General Trade
SO003709,2025-07-17,CUST0104,SKU0035,EMP0037,19,329.15,5,North,General Trade
SO003710,2025-05-14,CUST0209,SKU0073,EMP0091,184,318.72,7,South,Wholesale
SO003711,2025-03-03,CUST0190,SKU0117,EMP0065,184,793.39,7,East,Wholesale
SO003712,2025-11-28,CUST0312,SKU0043,EMP0007,137,293.93,10,West,General Trade
SO003713,2025-01-13,CUST0150,SKU0037,EMP0078,113,80.79,5,North,Modern Trade
SO003714,2025-01-31,CUST0314,SKU0050,EMP0022,75,62.56,5,West,Modern Trade
SO003715,2025-01-21,CUST0217,SKU0051,EMP0090,94,107.94,5,West,Modern Trade
SO003716,2025-09-19,CUST0107,SKU0091,EMP0049,162,223.57,10,East,General Trade
SO003717,2025-08-14,CUST0035,SKU0080,EMP0048,110,631.92,0,North,Modern Trade
SO003718,2025-02-23,CUST0275,SKU0118,EMP0021,38,98.1,3,South,General Trade
SO003719,2025-10-24,CUST0404,SKU0031,EMP0089,193,744.96,0,South,Wholesale
SO003720,2025-03-28,CUST0173,SKU0026,EMP0088,94,538.03,5,North,Wholesale
SO003721,2025-12-03,CUST0297,SKU0099,EMP0047,87,253.1,2,South,Wholesale
SO003722,2025-05-05,CUST0146,SKU0026,EMP0028,124,538.03,2,North,Wholesale
SO003723,2025-05-16,CUST0270,SKU0057,EMP0070,25,344.04,3,North,Wholesale
SO003724,2025-11-25,CUST0053,SKU0064,EMP0030,178,29.88,0,North,General Trade
SO003725,2025-08-23,CUST0241,SKU0071,EMP0014,182,583.77,5,East,General Trade
SO003726,2025-05-06,CUST0382,SKU0100,EMP0027,194,686.59,3,East,General Trade
SO003727,2025-06-25,CUST0193,SKU0067,EMP0016,76,721.92,10,South,Wholesale
SO003728,2025-08-16,CUST0440,SKU0005,EMP0031,85,406.08,5,East,General Trade
SO003729,2025-12-25,CUST0041,SKU0096,EMP0058,67,142.94,7,South,Modern Trade
SO003730,2025-05-21,CUST0379,SKU0074,EMP0042,153,732.88,0,North,General Trade
SO003731,2025-03-13,CUST0407,SKU0066,EMP0073,38,310.06,7,West,General Trade
SO003732,2025-05-28,CUST0218,SKU0101,EMP0093,7,380.39,2,North,General Trade
SO003733,2025-07-09,CUST0137,SKU0064,EMP0012,145,29.88,3,South,General Trade
SO003734,2026-01-01,CUST0245,SKU0016,EMP0018,75,66.3,3,East,General Trade
SO003735,2025-03-23,CUST0428,SKU0014,EMP0045,146,652.35,10,East,Wholesale
SO003736,2025-06-06,CUST0304,SKU0047,EMP0022,122,451.65,10,West,Modern Trade
SO003737,2025-08-14,CUST0044,SKU0046,EMP0076,173,265.31,3,West,General Trade
SO003738,2025-03-21,CUST0428,SKU0117,EMP0069,191,793.39,10,East,Wholesale
SO003739,2025-03-07,CUST0103,SKU0075,EMP0091,38,213.65,7,South,Wholesale
SO003740,2025-05-30,CUST0221,SKU0087,EMP0073,99,738.59,3,West,General Trade
SO003741,2025-11-23,CUST0467,SKU0102,EMP0072,59,68.1,0,East,Modern Trade
SO003742,2025-04-19,CUST0181,SKU0106,EMP0092,150,680.87,3,South,General Trade
SO003743,2025-03-17,CUST0259,SKU0048,EMP0027,150,754.2,0,East,General Trade
SO003744,2025-05-13,CUST0265,SKU0065,EMP0038,94,763.35,10,East,Wholesale
SO003745,2025-09-18,CUST0096,SKU0114,EMP0058,191,576.43,7,South,Modern Trade
SO003746,2025-07-27,CUST0175,SKU0045,EMP0030,123,606.91,7,North,Modern Trade
SO003747,2025-03-29,CUST0332,SKU0117,EMP0078,89,793.39,10,North,General Trade
SO003748,2025-03-21,CUST0495,SKU0082,EMP0025,151,640.86,7,East,General Trade
SO003749,2025-06-10,CUST0218,SKU0007,EMP0097,134,234.39,3,North,General Trade
SO003750,2025-07-13,CUST0045,SKU0060,EMP0072,125,324.77,10,East,Modern Trade
SO003751,2025-03-28,CUST0270,SKU0076,EMP0041,135,80.75,5,North,Wholesale
SO003752,2025-03-31,CUST0300,SKU0035,EMP0090,124,329.15,5,West,General Trade
SO003753,2025-01-08,CUST0411,SKU0116,EMP0022,172,268.72,0,West,Modern Trade
SO003754,2025-06-25,CUST0311,SKU0103,EMP0007,58,662.47,3,West,Modern Trade
SO003755,2025-04-16,CUST0143,SKU0028,EMP0075,58,271.83,2,West,Modern Trade
SO003756,2025-05-23,CUST0186,SKU0065,EMP0073,156,763.35,10,West,Modern Trade
SO003757,2025-03-03,CUST0475,SKU0028,EMP0098,167,271.83,2,West,Wholesale
SO003758,2025-07-02,CUST0002,SKU0076,EMP0092,128,80.75,5,South,Wholesale
SO003759,2025-10-19,CUST0305,SKU0052,EMP0016,164,713.21,0,South,Modern Trade
SO003760,2025-09-26,CUST0487,SKU0020,EMP0029,59,531.6,10,West,General Trade
SO003761,2025-04-14,CUST0467,SKU0105,EMP0059,94,174.25,10,East,Modern Trade
SO003762,2025-01-17,CUST0027,SKU0113,EMP0072,103,511.99,10,East,Modern Trade
SO003763,2025-02-20,CUST0462,SKU0055,EMP0046,85,72.68,7,North,Wholesale
SO003764,2025-02-04,CUST0343,SKU0099,EMP0078,70,253.1,7,North,General Trade
SO003765,2025-10-01,CUST0028,SKU0016,EMP0089,190,66.3,7,South,General Trade
SO003766,2025-02-10,CUST0418,SKU0080,EMP0027,15,631.92,5,East,Wholesale
SO003767,2025-10-18,CUST0290,SKU0012,EMP0041,134,702.35,2,North,General Trade
SO003768,2025-05-06,CUST0395,SKU0090,EMP0026,66,462.9,10,South,Wholesale
SO003769,2025-04-04,CUST0107,SKU0092,EMP0002,177,373.15,10,East,General Trade
SO003770,2025-05-06,CUST0063,SKU0080,EMP0048,59,631.92,10,North,General Trade
SO003771,2025-08-22,CUST0440,SKU0058,EMP0020,46,500.52,0,East,General Trade
SO003772,2025-11-08,CUST0112,SKU0062,EMP0010,69,87.25,7,South,Modern Trade
SO003773,2025-05-23,CUST0374,SKU0120,EMP0042,24,786.48,10,North,Modern Trade
SO003774,2025-04-08,CUST0454,SKU0014,EMP0020,188,652.35,0,East,General Trade
SO003775,2025-03-09,CUST0387,SKU0063,EMP0047,134,62.92,3,South,Modern Trade
SO003776,2025-02-01,CUST0239,SKU0044,EMP0011,54,555.52,2,West,Modern Trade
SO003777,2025-05-05,CUST0132,SKU0034,EMP0057,150,84.29,7,South,Modern Trade
SO003778,2025-09-02,CUST0247,SKU0041,EMP0007,119,318.52,0,West,Modern Trade
SO003779,2025-10-02,CUST0235,SKU0109,EMP0021,14,728.48,3,South,Modern Trade
SO003780,2025-11-21,CUST0477,SKU0018,EMP0027,19,228.53,2,East,Wholesale
SO003781,2025-09-02,CUST0437,SKU0084,EMP0040,30,21.14,5,North,General Trade
SO003782,2025-02-12,CUST0056,SKU0057,EMP0052,122,344.04,2,West,Wholesale
SO003783,2025-02-21,CUST0458,SKU0036,EMP0014,139,531.28,7,East,Modern Trade
SO003784,2025-04-21,CUST0399,SKU0076,EMP0045,154,80.75,5,East,Wholesale
SO003785,2025-06-03,CUST0231,SKU0039,EMP0085,146,123.1,0,West,Wholesale
SO003786,2025-10-25,CUST0087,SKU0056,EMP0022,111,330.42,0,West,Modern Trade
SO003787,2025-08-15,CUST0118,SKU0025,EMP0049,200,275.29,10,East,Wholesale
SO003788,2025-04-10,CUST0058,SKU0097,EMP0030,151,187.72,10,North,Wholesale
SO003789,2025-11-11,CUST0111,SKU0047,EMP0029,194,451.65,5,West,Wholesale
SO003790,2025-01-01,CUST0182,SKU0054,EMP0086,65,552.69,5,West,Wholesale
SO003791,2025-11-04,CUST0041,SKU0116,EMP0092,70,268.72,5,South,Modern Trade
SO003792,2025-11-20,CUST0178,SKU0120,EMP0053,46,786.48,3,North,Modern Trade
SO003793,2025-09-17,CUST0077,SKU0059,EMP0082,124,738.32,7,South,Modern Trade
SO003794,2025-05-26,CUST0147,SKU0078,EMP0079,166,704.05,3,North,General Trade
SO003795,2025-05-16,CUST0234,SKU0046,EMP0042,137,265.31,2,North,General Trade
SO003796,2025-06-24,CUST0414,SKU0003,EMP0029,71,371.78,10,West,Modern Trade
SO003797,2025-10-15,CUST0371,SKU0090,EMP0001,129,462.9,3,South,Wholesale
SO003798,2025-11-17,CUST0276,SKU0115,EMP0046,113,461.21,0,North,Modern Trade
SO003799,2025-04-04,CUST0021,SKU0003,EMP0078,125,371.78,0,North,Modern Trade
SO003800,2025-06-13,CUST0310,SKU0016,EMP0014,131,66.3,5,East,Wholesale
SO003801,2025-09-11,CUST0056,SKU0041,EMP0083,42,318.52,2,West,Wholesale
SO003802,2025-02-03,CUST0418,SKU0119,EMP0013,195,637.17,5,East,Wholesale
SO003803,2025-12-11,CUST0194,SKU0043,EMP0058,78,293.93,0,South,Modern Trade
SO003804,2025-08-15,CUST0394,SKU0055,EMP0045,88,72.68,10,East,General Trade
SO003805,2025-12-18,CUST0404,SKU0034,EMP0092,138,84.29,2,South,Wholesale
SO003806,2025-04-10,CUST0157,SKU0118,EMP0002,200,98.1,0,East,Modern Trade
SO003807,2025-04-29,CUST0207,SKU0070,EMP0097,55,306.8,3,North,Wholesale
SO003808,2025-09-14,CUST0094,SKU0116,EMP0020,79,268.72,3,East,Modern Trade
SO003809,2025-09-29,CUST0271,SKU0062,EMP0051,121,87.25,0,North,Modern Trade
SO003810,2025-12-17,CUST0454,SKU0004,EMP0059,77,126.5,7,East,General Trade
SO003811,2025-04-18,CUST0131,SKU0072,EMP0061,147,689.78,10,East,General Trade
SO003812,2025-03-21,CUST0067,SKU0108,EMP0077,83,43.0,2,South,General Trade
SO003813,2025-04-09,CUST0428,SKU0040,EMP0017,197,648.65,5,East,Wholesale
SO003814,2025-03-29,CUST0454,SKU0061,EMP0005,41,564.97,7,East,General Trade
SO003815,2025-12-06,CUST0184,SKU0104,EMP0034,41,477.17,3,South,General Trade
SO003816,2025-09-22,CUST0034,SKU0050,EMP0063,122,62.56,10,North,General Trade
SO003817,2025-11-01,CUST0432,SKU0023,EMP0029,107,372.55,10,West,Wholesale
SO003818,2025-05-18,CUST0279,SKU0071,EMP0099,59,583.77,3,East,Modern Trade
SO003819,2025-08-30,CUST0259,SKU0031,EMP0054,78,744.96,3,East,General Trade
SO003820,2025-03-16,CUST0221,SKU0005,EMP0071,79,406.08,3,West,General Trade
SO003821,2025-07-01,CUST0324,SKU0096,EMP0038,191,142.94,3,East,Modern Trade
SO003822,2025-08-19,CUST0288,SKU0068,EMP0078,79,69.82,5,North,General Trade
SO003823,2025-10-16,CUST0388,SKU0087,EMP0099,101,738.59,5,East,Wholesale
